Title,Description,Start Date,End Date
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDT01\nInício: 2023-02-27 14:30\nFim: 2023-02-27 16:00\nDocen te: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre\ nExecution course: Distributed Information Systems Integration Project\n Code: 03729\nShift: PISIDT01\nBegin: 2023-02-27 14:30\nEnd: 2023-02-27 1 6:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:Auditório B1.04\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Feb 27 14:30:00 GMT 2023,Mon Feb 27 16:00:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708PL25\nInício: 2022-11-03 11 :00\nFim: 2022-11-03 12:30\nDocente: João Carlos Marques Silva\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708PL25\nBegin: 2022-11-03 11:00\nEnd: 2022-11-03 1 2:30\nTeacher: João Carlos Marques Silva\n\nLOCATION:C7.09\, 7\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Nov 03 11:00:00 GMT 2022,Thu Nov 03 12:30:00 GMT 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-03- 15 14:30\nFim: 2023-03-15 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-03-15 14:30\nEnd: 202 3-03-15 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:2E05\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 15 14:30:00 GMT 2023,Wed Mar 15 16:00:00 GMT 2023
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727PL05\nInício: 2022-09-28 14:30 \nFim: 2022-09-28 16:00\nDocente: Luís Miguel Pina Coelho Teixeira Botel ho\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous A gents\nCode: 03727\nShift: 03727PL05\nBegin: 2022-09-28 14:30\nEnd: 2022 -09-28 16:00\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:D1.12\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Sep 28 13:30:00 BST 2022,Wed Sep 28 15:00:00 BST 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-05-02 1 3:00\nFim: 2023-05-02 14:30\nDocente: José Vicente Pereira dos Reis\n\nS emester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineerin g\nCode: 03712\nShift: EngSTP03\nBegin: 2023-05-02 13:00\nEnd: 2023-05-0 2 14:30\nTeacher: José Vicente Pereira dos Reis\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue May 02 12:00:00 BST 2023,Tue May 02 13:30:00 BST 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-05-10 16:00\nFim: 2023-05-10 17:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-05-10 16:00\nEnd: 2023-05-10 17:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 10 15:00:00 BST 2023,Wed May 10 16:30:00 BST 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-03-2 4 14:30\nFim: 2023-03-24 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-03-24 14:30\nEnd: 2 023-03-24 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 24 14:30:00 GMT 2023,Fri Mar 24 16:00:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708T02\nInício: 2022-09-12 14: 30\nFim: 2022-09-12 16:00\nDocente: Rui Miguel Neto Marinheiro\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708T02\nBegin: 2022-09-12 14:30\nEnd: 2022-09-12 16 :00\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Sep 12 13:30:00 BST 2022,Mon Sep 12 15:00:00 BST 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-09 -21 16:00\nFim: 2022-09-21 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-09-21 16:00\nEnd: 20 22-09-21 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Sep 21 15:00:00 BST 2022,Wed Sep 21 16:30:00 BST 2022
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -09-22 18:00\nFim: 2022-09-22 19:30\nDocente: Ana Maria Carvalho de Alme ida\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Introductio n to Data Science\nCode: 03583\nShift: 03583TP04\nBegin: 2022-09-22 18:0 0\nEnd: 2022-09-22 19:30\nTeacher: Ana Maria Carvalho de Almeida\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Sep 22 17:00:00 BST 2022,Thu Sep 22 18:30:00 BST 2022
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDPL05\nInício: 2023-03-30 16:00\nFim: 2023-03-30 17:30\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDPL05\nBegin: 2023-03-30 16:00\nEnd: 2023-03-30  17:30\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:D1.11\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Mar 30 15:00:00 BST 2023,Thu Mar 30 16:30:00 BST 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-12 -07 16:00\nFim: 2022-12-07 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-12-07 16:00\nEnd: 20 22-12-07 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Dec 07 16:00:00 GMT 2022,Wed Dec 07 17:30:00 GMT 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-04-18 1 4:30\nFim: 2023-04-18 16:00\nDocente: Vítor Manuel Basto Fernandes\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineering \nCode: 03712\nShift: EngSTP03\nBegin: 2023-04-18 14:30\nEnd: 2023-04-18  16:00\nTeacher: Vítor Manuel Basto Fernandes\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Apr 18 13:30:00 BST 2023,Tue Apr 18 15:00:00 BST 2023
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDTP04\nInício: 2023-04-27 14:30\nFim: 2023-04-27 16:00\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDTP04\nBegin: 2023-04-27 14:30\nEnd: 2023-04-27  16:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:C5.01\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Apr 27 13:30:00 BST 2023,Thu Apr 27 15:00:00 BST 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-02- 15 14:30\nFim: 2023-02-15 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-02-15 14:30\nEnd: 202 3-02-15 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:2E05\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Feb 15 14:30:00 GMT 2023,Wed Feb 15 16:00:00 GMT 2023
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -11-10 18:00\nFim: 2022-11-10 19:30\nDocente: Ana Maria Carvalho de Alme ida\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Introductio n to Data Science\nCode: 03583\nShift: 03583TP04\nBegin: 2022-11-10 18:0 0\nEnd: 2022-11-10 19:30\nTeacher: Ana Maria Carvalho de Almeida\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Nov 10 18:00:00 GMT 2022,Thu Nov 10 19:30:00 GMT 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-04-26 1 1:00\nFim: 2023-04-26 12:30\nDocente: José Vicente Pereira dos Reis\n\nS emester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineerin g\nCode: 03712\nShift: EngSTP03\nBegin: 2023-04-26 11:00\nEnd: 2023-04-2 6 12:30\nTeacher: José Vicente Pereira dos Reis\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Apr 26 10:00:00 BST 2023,Wed Apr 26 11:30:00 BST 2023
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -10-26 18:00\nFim: 2022-10-26 19:30\nDocente: Anabela Ribeiro Dias da Co sta\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Introductio n to Data Science\nCode: 03583\nShift: 03583TP04\nBegin: 2022-10-26 18:0 0\nEnd: 2022-10-26 19:30\nTeacher: Anabela Ribeiro Dias da Costa\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Oct 26 17:00:00 BST 2022,Wed Oct 26 18:30:00 BST 2022
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDT01\nInício: 2023-05-08 14:30\nFim: 2023-05-08 16:00\nDocen te: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre\ nExecution course: Distributed Information Systems Integration Project\n Code: 03729\nShift: PISIDT01\nBegin: 2023-05-08 14:30\nEnd: 2023-05-08 1 6:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:Auditório B1.04\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon May 08 13:30:00 BST 2023,Mon May 08 15:00:00 BST 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-10-12 13 :00\nFim: 2022-10-12 14:30\nDocente: Rui Miguel Neto Marinheiro\n\nSemes ter: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\n Code: 03708\nShift: 03708TP05\nBegin: 2022-10-12 13:00\nEnd: 2022-10-12  14:30\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Oct 12 12:00:00 BST 2022,Wed Oct 12 13:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-05- 10 13:00\nFim: 2023-05-10 14:30\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-05-10 13:00\nEnd: 202 3-05-10 14:30\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C2.02\, 2\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 10 12:00:00 BST 2023,Wed May 10 13:30:00 BST 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708PL25\nInício: 2022-10-20 11 :00\nFim: 2022-10-20 12:30\nDocente: Rui Miguel Neto Marinheiro\n\nSemes ter: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\n Code: 03708\nShift: 03708PL25\nBegin: 2022-10-20 11:00\nEnd: 2022-10-20  12:30\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:C7.09\, 7\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Oct 20 10:00:00 BST 2022,Thu Oct 20 11:30:00 BST 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727TP03\nInício: 2022-11-08 13:00 \nFim: 2022-11-08 14:30\nDocente: Susana Isabel de Carvalho Polido\n\nSe mester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Agents\nC ode: 03727\nShift: 03727TP03\nBegin: 2022-11-08 13:00\nEnd: 2022-11-08 1 4:30\nTeacher: Susana Isabel de Carvalho Polido\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Nov 08 13:00:00 GMT 2022,Tue Nov 08 14:30:00 GMT 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-11-08 14:30\nFim: 2022-11-08 16:00\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-11-08 14:3 0\nEnd: 2022-11-08 16:00\nTeacher: Caroline Conti\n\nLOCATION:0S08\, 0\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Tue Nov 08 14:30:00 GMT 2022,Tue Nov 08 16:00:00 GMT 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 0-07 14:30\nFim: 2022-10-07 16:00\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-10-07 14:30\nEnd:  2022-10-07 16:00\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Oct 07 13:30:00 BST 2022,Fri Oct 07 15:00:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-05- 10 14:30\nFim: 2023-05-10 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-05-10 14:30\nEnd: 202 3-05-10 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C2.02\, 2\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 10 13:30:00 BST 2023,Wed May 10 15:00:00 BST 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-0 9-23 16:00\nFim: 2022-09-23 17:30\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-09-23 16:00\nEnd:  2022-09-23 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Sep 23 15:00:00 BST 2022,Fri Sep 23 16:30:00 BST 2022
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -11-03 18:00\nFim: 2022-11-03 19:30\nDocente: Ana Maria Carvalho de Alme ida\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Introductio n to Data Science\nCode: 03583\nShift: 03583TP04\nBegin: 2022-11-03 18:0 0\nEnd: 2022-11-03 19:30\nTeacher: Ana Maria Carvalho de Almeida\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Nov 03 18:00:00 GMT 2022,Thu Nov 03 19:30:00 GMT 2022
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -09-21 18:00\nFim: 2022-09-21 19:30\nDocente: Ana Maria Carvalho de Alme ida\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Introductio n to Data Science\nCode: 03583\nShift: 03583TP04\nBegin: 2022-09-21 18:0 0\nEnd: 2022-09-21 19:30\nTeacher: Ana Maria Carvalho de Almeida\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Sep 21 17:00:00 BST 2022,Wed Sep 21 18:30:00 BST 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-09-21 13 :00\nFim: 2022-09-21 14:30\nDocente: João Carlos Marques Silva\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708TP05\nBegin: 2022-09-21 13:00\nEnd: 2022-09-21 1 4:30\nTeacher: João Carlos Marques Silva\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Sep 21 12:00:00 BST 2022,Wed Sep 21 13:30:00 BST 2022
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-02-08 18:00\nFim: 2023-02-08 19:30\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-02-08 18:00\nEnd: 2023-02-08 19:30\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Feb 08 18:00:00 GMT 2023,Wed Feb 08 19:30:00 GMT 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-15 16:00\nFim: 2023-03-15 17:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-15 16:00\nEnd: 2023-03-15 17:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 15 16:00:00 GMT 2023,Wed Mar 15 17:30:00 GMT 2023
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-02-14 1 3:00\nFim: 2023-02-14 14:30\nDocente: Fernando Manuel Pereira da Costa B rito e Abreu\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: So ftware Engineering\nCode: 03712\nShift: EngSTP03\nBegin: 2023-02-14 13:0 0\nEnd: 2023-02-14 14:30\nTeacher: Fernando Manuel Pereira da Costa Brit o e Abreu\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Feb 14 13:00:00 GMT 2023,Tue Feb 14 14:30:00 GMT 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-03- 01 14:30\nFim: 2023-03-01 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-03-01 14:30\nEnd: 202 3-03-01 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:2E05\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 01 14:30:00 GMT 2023,Wed Mar 01 16:00:00 GMT 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-09-27 14:30\nFim: 2022-09-27 16:00\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-09-27 14:3 0\nEnd: 2022-09-27 16:00\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Sep 27 13:30:00 BST 2022,Tue Sep 27 15:00:00 BST 2022
